,000300.SH,,,000905.SH,,,000016.SH,,,000852.SH,,
,CSI 300 dividend yield,CSI 300,CSI 300 dividend,CSI 500 dividend yield,CSI 500,CSI 500 dividend,SSE 50 dividend yield,SSE 50,SSE 50 dividend,CSI 1000 dividend yield,CSI 1000,CSI 1000 dividend
2018/3/2,1.88 ,4016.46 ,75.59 ,0.95 ,6056.34 ,57.55 ,2.46 ,2864.18 ,70.38 ,0.74 ,6632.37 ,48.94 
2018/3/5,1.88 ,4018.10 ,75.64 ,0.95 ,6064.10 ,57.58 ,2.46 ,2863.99 ,70.39 ,0.73 ,6674.28 ,48.94 
2018/3/6,1.86 ,4066.56 ,75.84 ,0.94 ,6145.58 ,57.53 ,2.44 ,2892.48 ,70.57 ,0.73 ,6735.86 ,48.89 
2018/3/7,1.87 ,4036.65 ,75.60 ,0.95 ,6086.49 ,57.52 ,2.45 ,2878.15 ,70.38 ,0.73 ,6688.55 ,48.89 
2018/3/8,1.86 ,4077.60 ,75.98 ,0.94 ,6131.51 ,57.53 ,2.44 ,2898.25 ,70.79 ,0.73 ,6725.18 ,48.88 
2018/3/9,1.85 ,4108.87 ,76.15 ,0.93 ,6206.98 ,57.54 ,2.44 ,2908.20 ,70.91 ,0.72 ,6837.13 ,48.93 
2018/3/12,1.85 ,4127.67 ,76.32 ,0.91 ,6295.78 ,57.56 ,2.44 ,2909.58 ,70.92 ,0.70 ,6947.46 ,48.92 
2018/3/13,1.86 ,4091.25 ,76.10 ,0.92 ,6254.15 ,57.57 ,2.45 ,2883.38 ,70.63 ,0.71 ,6911.67 ,48.94 
2018/3/14,1.87 ,4073.34 ,76.13 ,0.93 ,6189.32 ,57.63 ,2.46 ,2871.33 ,70.64 ,0.72 ,6834.84 ,48.90 
2018/3/15,1.86 ,4096.16 ,76.28 ,0.93 ,6180.11 ,57.67 ,2.45 ,2894.98 ,70.84 ,0.72 ,6824.05 ,48.92 
2018/3/16,1.88 ,4056.42 ,76.29 ,0.94 ,6146.31 ,57.67 ,2.47 ,2870.73 ,70.87 ,0.72 ,6805.93 ,48.92 
2018/3/19,1.87 ,4074.25 ,76.29 ,0.94 ,6153.83 ,57.74 ,2.45 ,2897.26 ,71.02 ,0.72 ,6820.50 ,48.93 
2018/3/20,1.87 ,4077.70 ,76.07 ,0.94 ,6173.70 ,57.78 ,2.44 ,2904.40 ,70.78 ,0.73 ,6822.25 ,50.10 
2018/3/21,1.87 ,4061.05 ,76.02 ,0.94 ,6129.20 ,57.75 ,2.45 ,2894.18 ,70.79 ,0.74 ,6771.06 ,50.07 
2018/3/22,1.89 ,4020.35 ,75.86 ,0.95 ,6101.23 ,57.78 ,2.46 ,2866.67 ,70.55 ,0.74 ,6764.69 ,50.07 
2018/3/23,1.94 ,3904.94 ,75.64 ,1.00 ,5787.15 ,57.76 ,2.52 ,2791.47 ,70.29 ,0.78 ,6402.89 ,50.04 
2018/3/26,1.96 ,3879.89 ,76.19 ,0.98 ,5902.96 ,57.83 ,2.58 ,2738.87 ,70.61 ,0.77 ,6515.25 ,50.06 
2018/3/27,1.95 ,3913.27 ,76.36 ,0.96 ,6034.78 ,57.96 ,2.57 ,2747.59 ,70.71 ,0.75 ,6680.84 ,50.08 
2018/3/28,1.98 ,3842.72 ,76.12 ,0.97 ,5973.34 ,58.03 ,2.61 ,2694.83 ,70.46 ,0.76 ,6635.87 ,50.17 
2018/3/29,1.95 ,3894.05 ,76.03 ,0.96 ,6034.86 ,58.02 ,2.57 ,2738.79 ,70.47 ,0.77 ,6684.28 ,51.74 
2018/3/30,1.95 ,3898.50 ,76.15 ,0.95 ,6114.74 ,58.09 ,2.59 ,2722.15 ,70.54 ,0.76 ,6798.67 ,51.87 
2018/4/2,1.96 ,3886.92 ,76.37 ,0.95 ,6121.96 ,58.04 ,2.61 ,2711.37 ,70.73 ,0.76 ,6835.87 ,51.87 
2018/4/3,1.98 ,3862.48 ,76.48 ,0.96 ,6059.71 ,57.99 ,2.63 ,2697.27 ,70.95 ,0.77 ,6769.56 ,51.87 
2018/4/4,1.99 ,3854.86 ,76.54 ,0.96 ,6017.69 ,57.96 ,2.63 ,2702.37 ,71.13 ,0.77 ,6708.92 ,51.85 
2018/4/9,1.98 ,3852.93 ,76.44 ,0.96 ,6025.65 ,57.99 ,2.62 ,2715.73 ,71.10 ,0.77 ,6718.65 ,51.85 
2018/4/10,1.94 ,3927.17 ,76.24 ,0.96 ,6063.74 ,58.06 ,2.55 ,2780.80 ,70.97 ,0.77 ,6720.77 ,51.79 
2018/4/11,1.93 ,3938.34 ,76.00 ,0.95 ,6086.61 ,57.97 ,2.54 ,2785.34 ,70.72 ,0.77 ,6759.81 ,51.82 
2018/4/12,1.95 ,3898.64 ,76.12 ,0.96 ,6051.33 ,58.04 ,2.57 ,2749.70 ,70.71 ,0.77 ,6727.64 ,52.04 
2018/4/13,1.97 ,3871.14 ,76.14 ,0.96 ,6027.19 ,58.03 ,2.59 ,2726.40 ,70.73 ,0.77 ,6721.66 ,52.04 
2018/4/16,2.01 ,3808.86 ,76.40 ,0.97 ,6012.41 ,58.10 ,2.66 ,2664.70 ,70.79 ,0.78 ,6717.93 ,52.13 
2018/4/17,2.03 ,3748.64 ,76.20 ,0.99 ,5890.86 ,58.04 ,2.68 ,2635.70 ,70.70 ,0.80 ,6564.69 ,52.30 
2018/4/18,2.02 ,3766.28 ,76.03 ,0.97 ,5970.66 ,58.11 ,2.66 ,2653.77 ,70.50 ,0.78 ,6661.29 ,52.10 
2018/4/19,2.00 ,3811.84 ,76.16 ,0.97 ,6004.73 ,58.13 ,2.63 ,2682.55 ,70.59 ,0.78 ,6677.09 ,52.24 
2018/4/20,2.02 ,3760.85 ,75.98 ,0.99 ,5880.84 ,58.18 ,2.66 ,2647.38 ,70.43 ,0.80 ,6535.96 ,52.43 
2018/4/23,2.02 ,3766.33 ,75.93 ,1.00 ,5823.92 ,58.48 ,2.64 ,2664.92 ,70.48 ,0.81 ,6466.52 ,52.44 
2018/4/24,1.98 ,3843.49 ,76.03 ,0.98 ,5957.19 ,58.52 ,2.59 ,2722.85 ,70.64 ,0.80 ,6606.58 ,52.65 
2018/4/25,1.99 ,3828.70 ,76.34 ,0.99 ,5959.42 ,58.77 ,2.62 ,2702.98 ,70.80 ,0.79 ,6632.02 ,52.70 
2018/4/26,2.03 ,3755.49 ,76.12 ,1.01 ,5847.98 ,58.95 ,2.65 ,2666.02 ,70.56 ,0.81 ,6510.53 ,52.96 
2018/4/27,2.02 ,3756.88 ,75.95 ,1.01 ,5860.98 ,59.05 ,2.64 ,2653.54 ,69.97 ,0.81 ,6517.05 ,53.10 
2018/5/2,2.02 ,3763.65 ,76.04 ,1.01 ,5855.32 ,58.97 ,2.64 ,2652.73 ,70.03 ,0.82 ,6486.81 ,53.08 
2018/5/3,2.01 ,3793.00 ,76.22 ,1.00 ,5910.61 ,58.99 ,2.63 ,2663.98 ,70.01 ,0.82 ,6545.27 ,53.35 
2018/5/4,2.02 ,3774.60 ,76.23 ,1.00 ,5909.29 ,59.13 ,2.64 ,2646.35 ,69.97 ,0.82 ,6531.29 ,53.41 
2018/5/7,1.99 ,3834.19 ,76.37 ,0.98 ,6019.14 ,58.95 ,2.61 ,2683.85 ,69.99 ,0.81 ,6646.58 ,53.66 
2018/5/8,1.97 ,3878.68 ,76.46 ,0.98 ,6041.81 ,59.27 ,2.58 ,2722.88 ,70.26 ,0.81 ,6678.14 ,53.80 
2018/5/9,1.98 ,3871.62 ,76.48 ,0.98 ,6029.23 ,59.33 ,2.58 ,2717.24 ,70.12 ,0.81 ,6674.91 ,53.91 
2018/5/10,1.96 ,3893.06 ,76.13 ,0.97 ,6040.57 ,58.68 ,2.57 ,2729.40 ,70.11 ,0.81 ,6703.21 ,54.09 
2018/5/11,1.96 ,3872.84 ,75.85 ,0.99 ,5991.34 ,59.16 ,2.57 ,2724.72 ,69.96 ,0.82 ,6636.77 ,54.55 
2018/5/14,1.95 ,3909.29 ,76.20 ,1.00 ,5967.55 ,59.42 ,2.55 ,2753.54 ,70.25 ,0.83 ,6591.73 ,54.75 
2018/5/15,1.94 ,3924.10 ,76.27 ,0.99 ,6020.57 ,59.65 ,2.55 ,2750.83 ,70.23 ,0.86 ,6661.13 ,57.32 
2018/5/16,1.97 ,3892.84 ,76.51 ,0.99 ,6004.07 ,59.73 ,2.59 ,2716.78 ,70.30 ,0.87 ,6622.64 ,57.64 
2018/5/17,1.98 ,3864.05 ,76.39 ,1.00 ,5973.78 ,59.87 ,2.60 ,2700.88 ,70.12 ,0.89 ,6591.26 ,58.41 
2018/5/18,1.95 ,3903.06 ,76.17 ,1.05 ,5995.15 ,62.67 ,2.54 ,2740.53 ,69.72 ,0.89 ,6620.77 ,58.64 
2018/5/21,1.95 ,3921.24 ,76.64 ,1.04 ,6072.20 ,62.97 ,2.56 ,2745.80 ,70.22 ,0.88 ,6697.14 ,58.82 
2018/5/22,1.96 ,3906.21 ,76.55 ,1.03 ,6092.91 ,62.87 ,2.57 ,2728.00 ,70.18 ,0.88 ,6724.40 ,59.20 
2018/5/23,1.99 ,3854.58 ,76.78 ,1.05 ,6013.85 ,63.04 ,2.62 ,2683.69 ,70.40 ,0.89 ,6652.29 ,59.39 
2018/5/24,2.00 ,3827.22 ,76.69 ,1.06 ,5992.62 ,63.45 ,2.64 ,2665.68 ,70.37 ,0.90 ,6628.50 ,59.72 
2018/5/25,2.01 ,3816.50 ,76.82 ,1.07 ,5917.80 ,63.57 ,2.65 ,2661.29 ,70.56 ,0.91 ,6541.45 ,59.74 
2018/5/28,2.01 ,3833.26 ,76.94 ,1.08 ,5891.26 ,63.55 ,2.65 ,2673.20 ,70.78 ,0.92 ,6490.40 ,59.92 
2018/5/29,2.13 ,3804.01 ,80.89 ,1.09 ,5835.45 ,63.62 ,2.87 ,2663.40 ,76.35 ,0.94 ,6436.77 ,60.39 
2018/5/30,2.17 ,3723.37 ,80.93 ,1.11 ,5682.59 ,63.30 ,2.93 ,2605.90 ,76.48 ,0.98 ,6232.42 ,61.05 
2018/5/31,2.16 ,3802.38 ,82.29 ,1.11 ,5754.47 ,63.60 ,2.94 ,2658.29 ,78.22 ,0.98 ,6315.17 ,62.04 
2018/6/1,2.18 ,3770.59 ,82.26 ,1.13 ,5685.12 ,64.07 ,2.95 ,2647.19 ,78.09 ,1.01 ,6243.73 ,62.93 
2018/6/4,2.18 ,3807.58 ,83.05 ,1.13 ,5683.15 ,64.06 ,2.95 ,2694.58 ,79.44 ,1.01 ,6215.61 ,62.96 
2018/6/5,2.17 ,3845.32 ,83.63 ,1.11 ,5779.08 ,64.16 ,2.95 ,2707.02 ,79.77 ,1.00 ,6316.42 ,63.28 
2018/6/6,2.18 ,3837.35 ,83.66 ,1.11 ,5774.26 ,64.34 ,2.96 ,2692.18 ,79.74 ,1.00 ,6320.47 ,63.19 
2018/6/7,2.18 ,3831.01 ,83.48 ,1.12 ,5738.02 ,64.50 ,2.96 ,2695.24 ,79.65 ,1.00 ,6274.88 ,62.89 
2018/6/8,2.23 ,3779.62 ,84.37 ,1.14 ,5669.30 ,64.70 ,3.04 ,2652.08 ,80.54 ,1.02 ,6205.96 ,63.49 
2018/6/11,2.20 ,3779.98 ,83.15 ,1.11 ,5632.36 ,62.31 ,2.96 ,2660.41 ,78.62 ,1.00 ,6151.94 ,61.51 
2018/6/12,2.19 ,3825.95 ,83.72 ,1.10 ,5693.35 ,62.63 ,2.95 ,2687.70 ,79.34 ,0.99 ,6199.15 ,61.48 
2018/6/13,2.20 ,3788.34 ,83.46 ,1.12 ,5607.02 ,62.90 ,2.96 ,2671.63 ,79.04 ,1.01 ,6092.34 ,61.66 
2018/6/14,2.22 ,3773.37 ,83.76 ,1.13 ,5586.93 ,63.40 ,2.98 ,2671.30 ,79.66 ,1.02 ,6060.13 ,61.92 
2018/6/15,2.24 ,3753.43 ,83.89 ,1.16 ,5483.94 ,63.56 ,2.98 ,2667.98 ,79.43 ,1.05 ,5928.07 ,62.09 
2018/6/19,2.30 ,3621.12 ,83.24 ,1.23 ,5141.71 ,63.45 ,3.03 ,2599.78 ,78.88 ,1.13 ,5522.53 ,62.45 
2018/6/20,2.31 ,3635.44 ,83.82 ,1.22 ,5198.39 ,63.50 ,3.05 ,2598.33 ,79.37 ,1.13 ,5588.27 ,62.94 
2018/6/21,2.34 ,3592.97 ,84.12 ,1.25 ,5089.25 ,63.60 ,3.10 ,2579.05 ,79.97 ,1.16 ,5456.91 ,63.26 
2018/6/22,2.33 ,3608.90 ,84.19 ,1.23 ,5160.12 ,63.26 ,3.10 ,2583.71 ,80.20 ,1.15 ,5541.37 ,63.58 
2018/6/25,2.37 ,3560.48 ,84.39 ,1.23 ,5125.03 ,63.13 ,3.15 ,2536.46 ,79.95 ,1.15 ,5512.43 ,63.48 
2018/6/26,2.40 ,3531.11 ,84.87 ,1.22 ,5160.28 ,62.77 ,3.19 ,2506.72 ,79.99 ,1.14 ,5558.71 ,63.64 
2018/6/27,2.44 ,3459.26 ,84.56 ,1.23 ,5109.50 ,62.87 ,3.23 ,2452.64 ,79.24 ,1.16 ,5508.92 ,63.80 
2018/6/28,2.47 ,3423.53 ,84.67 ,1.25 ,5055.11 ,63.17 ,3.26 ,2425.18 ,78.96 ,1.17 ,5443.85 ,63.95 
2018/6/29,2.42 ,3510.98 ,84.85 ,1.21 ,5217.76 ,63.39 ,3.19 ,2479.91 ,79.04 ,1.14 ,5608.54 ,64.13 
2018/7/2,2.39 ,3407.96 ,81.36 ,1.24 ,5138.78 ,63.90 ,3.10 ,2386.38 ,73.91 ,1.16 ,5538.09 ,64.33 
2018/7/3,2.39 ,3409.28 ,81.61 ,1.25 ,5197.13 ,64.87 ,3.09 ,2388.98 ,73.74 ,1.15 ,5601.59 ,64.50 
2018/7/4,2.42 ,3363.75 ,81.44 ,1.27 ,5121.34 ,64.81 ,3.12 ,2368.43 ,73.82 ,1.18 ,5500.67 ,64.64 
2018/7/5,2.45 ,3342.44 ,81.95 ,1.30 ,4982.76 ,64.92 ,3.14 ,2374.36 ,74.53 ,1.21 ,5352.66 ,64.66 
2018/7/6,2.44 ,3365.12 ,82.21 ,1.29 ,4996.63 ,64.67 ,3.13 ,2402.62 ,75.27 ,1.20 ,5374.58 ,64.76 
2018/7/9,2.37 ,3459.18 ,82.13 ,1.27 ,5107.55 ,64.75 ,3.04 ,2471.29 ,75.15 ,1.18 ,5487.55 ,64.79 
2018/7/10,2.35 ,3467.52 ,81.48 ,1.27 ,5136.53 ,65.02 ,3.00 ,2471.23 ,74.04 ,1.18 ,5524.80 ,64.96 
2018/7/11,2.39 ,3407.53 ,81.53 ,1.29 ,5036.16 ,64.82 ,3.05 ,2432.28 ,74.11 ,1.20 ,5396.31 ,64.76 
2018/7/12,2.34 ,3481.06 ,81.59 ,1.25 ,5172.50 ,64.79 ,2.99 ,2474.62 ,74.07 ,1.17 ,5541.36 ,64.74 
2018/7/13,2.35 ,3492.69 ,82.10 ,1.25 ,5204.19 ,65.29 ,3.02 ,2476.86 ,74.88 ,1.17 ,5561.69 ,64.88 
2018/7/16,2.37 ,3472.09 ,82.20 ,1.26 ,5195.20 ,65.32 ,3.06 ,2448.77 ,75.00 ,1.17 ,5566.96 ,64.87 
2018/7/17,2.39 ,3449.38 ,82.53 ,1.26 ,5196.20 ,65.40 ,3.09 ,2430.44 ,75.10 ,1.16 ,5575.47 ,64.88 
2018/7/18,2.40 ,3431.32 ,82.41 ,1.27 ,5156.64 ,65.53 ,3.10 ,2420.76 ,75.08 ,1.15 ,5544.52 ,63.55 
2018/7/19,2.41 ,3428.34 ,82.55 ,1.28 ,5111.33 ,65.49 ,3.10 ,2426.16 ,75.29 ,1.16 ,5480.77 ,63.63 
2018/7/20,2.35 ,3492.89 ,82.00 ,1.27 ,5175.25 ,65.47 ,3.01 ,2493.77 ,75.08 ,1.15 ,5541.21 ,63.66 
2018/7/23,2.33 ,3525.75 ,82.32 ,1.26 ,5214.00 ,65.46 ,2.99 ,2526.81 ,75.67 ,1.14 ,5582.31 ,63.72 
2018/7/24,2.30 ,3581.71 ,82.53 ,1.23 ,5304.64 ,65.41 ,2.96 ,2563.58 ,75.75 ,1.12 ,5672.22 ,63.80 
2018/7/25,2.31 ,3577.75 ,82.59 ,1.23 ,5308.66 ,65.46 ,2.96 ,2563.69 ,75.76 ,1.12 ,5685.59 ,63.83 
2018/7/26,2.33 ,3536.25 ,82.35 ,1.24 ,5273.48 ,65.53 ,2.99 ,2530.99 ,75.56 ,1.13 ,5663.18 ,64.00 
2018/7/27,2.34 ,3521.23 ,82.30 ,1.25 ,5249.29 ,65.51 ,2.99 ,2525.09 ,75.53 ,1.14 ,5630.23 ,64.03 
2018/7/30,2.34 ,3515.08 ,82.08 ,1.26 ,5185.15 ,65.50 ,2.97 ,2541.31 ,75.53 ,1.15 ,5549.04 ,64.01 
2018/7/31,2.33 ,3517.66 ,82.08 ,1.26 ,5188.72 ,65.40 ,2.96 ,2545.12 ,75.39 ,1.16 ,5542.54 ,64.03 
2018/8/1,2.38 ,3447.39 ,82.18 ,1.28 ,5105.37 ,65.37 ,3.02 ,2490.25 ,75.32 ,1.17 ,5456.21 ,64.04 
2018/8/2,2.43 ,3370.96 ,81.97 ,1.31 ,4996.01 ,65.34 ,3.08 ,2440.31 ,75.15 ,1.20 ,5325.80 ,64.03 
2018/8/3,2.46 ,3315.28 ,81.49 ,1.33 ,4929.75 ,65.34 ,3.10 ,2413.50 ,74.81 ,1.22 ,5255.63 ,64.12 
2018/8/6,2.48 ,3273.27 ,81.21 ,1.35 ,4825.25 ,65.21 ,3.10 ,2406.54 ,74.72 ,1.25 ,5144.64 ,64.14 
2018/8/7,2.41 ,3368.87 ,81.32 ,1.32 ,4956.87 ,65.23 ,3.01 ,2479.78 ,74.76 ,1.21 ,5279.64 ,63.93 
2018/8/8,2.45 ,3314.51 ,81.23 ,1.34 ,4880.57 ,65.26 ,3.05 ,2447.00 ,74.61 ,1.23 ,5191.79 ,63.96 
2018/8/9,2.40 ,3397.53 ,81.69 ,1.32 ,5004.77 ,65.92 ,3.00 ,2504.62 ,75.14 ,1.21 ,5307.97 ,63.97 
2018/8/10,2.41 ,3405.02 ,82.01 ,1.31 ,5030.51 ,65.89 ,3.01 ,2503.21 ,75.47 ,1.20 ,5342.05 ,63.93 
2018/8/13,2.42 ,3390.34 ,82.21 ,1.30 ,5055.28 ,65.93 ,3.04 ,2478.51 ,75.47 ,1.19 ,5369.18 ,63.95 
2018/8/14,2.43 ,3372.91 ,82.10 ,1.31 ,5037.88 ,66.13 ,3.05 ,2469.20 ,75.25 ,1.21 ,5351.02 ,64.50 
2018/8/15,2.49 ,3291.98 ,81.87 ,1.34 ,4932.81 ,66.13 ,3.11 ,2408.72 ,74.96 ,1.23 ,5242.09 ,64.54 
2018/8/16,2.50 ,3276.73 ,81.99 ,1.34 ,4888.37 ,65.64 ,3.12 ,2405.16 ,75.07 ,1.25 ,5178.24 ,64.54 
2018/8/17,2.53 ,3229.62 ,81.87 ,1.37 ,4803.03 ,65.65 ,3.15 ,2374.17 ,74.87 ,1.27 ,5084.21 ,64.54 
2018/8/20,2.50 ,3267.25 ,81.68 ,1.36 ,4832.65 ,65.67 ,3.10 ,2409.13 ,74.73 ,1.27 ,5103.63 ,64.56 
2018/8/21,2.47 ,3326.65 ,82.03 ,1.35 ,4891.98 ,65.85 ,3.06 ,2452.38 ,75.11 ,1.25 ,5162.03 ,64.57 
2018/8/22,2.48 ,3307.95 ,82.05 ,1.36 ,4837.02 ,65.89 ,3.08 ,2450.15 ,75.34 ,1.27 ,5102.36 ,64.56 
2018/8/23,2.47 ,3320.03 ,82.13 ,1.36 ,4863.67 ,65.93 ,3.06 ,2461.07 ,75.41 ,1.26 ,5133.33 ,64.57 
2018/8/24,2.46 ,3325.33 ,81.94 ,1.36 ,4852.29 ,65.95 ,3.05 ,2472.00 ,75.28 ,1.26 ,5116.14 ,64.59 
2018/8/27,2.41 ,3406.57 ,82.24 ,1.33 ,4960.07 ,65.93 ,2.99 ,2522.34 ,75.53 ,1.23 ,5229.36 ,64.57 
2018/8/28,2.42 ,3400.17 ,82.22 ,1.33 ,4974.21 ,65.97 ,3.01 ,2511.15 ,75.49 ,1.23 ,5233.50 ,64.55 
2018/8/29,2.42 ,3386.57 ,82.09 ,1.34 ,4941.96 ,65.99 ,3.01 ,2503.48 ,75.32 ,1.24 ,5203.71 ,64.58 
2018/8/30,2.43 ,3351.09 ,81.37 ,1.35 ,4867.12 ,65.89 ,3.00 ,2479.21 ,74.37 ,1.26 ,5114.27 ,64.55 
2018/8/31,2.43 ,3334.50 ,81.13 ,1.37 ,4814.82 ,65.91 ,3.00 ,2474.48 ,74.17 ,1.28 ,5057.98 ,64.59 
2018/9/3,2.44 ,3321.82 ,81.04 ,1.36 ,4838.87 ,65.94 ,3.00 ,2465.88 ,74.02 ,1.28 ,5054.11 ,64.62 
2018/9/4,2.41 ,3363.90 ,81.13 ,1.35 ,4890.28 ,65.99 ,2.97 ,2500.44 ,74.17 ,1.26 ,5113.15 ,64.64 
2018/9/5,2.37 ,3298.14 ,78.00 ,1.37 ,4815.03 ,65.99 ,2.85 ,2441.23 ,69.61 ,1.28 ,5032.50 ,64.65 
2018/9/6,2.38 ,3262.88 ,77.75 ,1.38 ,4793.35 ,66.05 ,2.87 ,2416.03 ,69.26 ,1.29 ,5012.51 ,64.69 
2018/9/7,2.37 ,3277.64 ,77.59 ,1.38 ,4791.78 ,66.14 ,2.85 ,2437.68 ,69.50 ,1.29 ,5022.28 ,64.66 
2018/9/10,2.39 ,3230.07 ,77.33 ,1.41 ,4704.88 ,66.14 ,2.87 ,2413.43 ,69.31 ,1.31 ,4923.64 ,64.61 
2018/9/11,2.40 ,3224.21 ,77.32 ,1.41 ,4702.90 ,66.16 ,2.88 ,2398.77 ,69.13 ,1.31 ,4925.30 ,64.64 
2018/9/12,2.41 ,3202.02 ,77.24 ,1.41 ,4693.97 ,66.16 ,2.90 ,2381.39 ,69.05 ,1.31 ,4919.81 ,64.67 
2018/9/13,2.38 ,3236.57 ,77.08 ,1.40 ,4721.21 ,66.13 ,2.85 ,2415.31 ,68.92 ,1.30 ,4958.16 ,64.67 
2018/9/14,2.39 ,3242.09 ,77.63 ,1.42 ,4670.08 ,66.26 ,2.88 ,2425.42 ,69.78 ,1.32 ,4907.93 ,64.65 
2018/9/17,2.42 ,3204.92 ,77.50 ,1.44 ,4602.39 ,66.27 ,2.90 ,2399.88 ,69.64 ,1.34 ,4831.56 ,64.68 
2018/9/18,2.38 ,3269.43 ,77.68 ,1.41 ,4683.51 ,66.26 ,2.85 ,2458.77 ,70.01 ,1.32 ,4917.35 ,64.93 
2018/9/19,2.34 ,3312.48 ,77.59 ,1.40 ,4736.89 ,66.42 ,2.81 ,2487.08 ,69.98 ,1.31 ,4970.01 ,65.01 
2018/9/20,2.34 ,3310.13 ,77.59 ,1.40 ,4733.48 ,66.39 ,2.81 ,2487.42 ,69.91 ,1.31 ,4951.58 ,64.94 
2018/9/21,2.27 ,3410.49 ,77.51 ,1.38 ,4805.22 ,66.41 ,2.72 ,2573.60 ,70.07 ,1.30 ,5011.69 ,64.91 
2018/9/25,2.29 ,3379.80 ,77.49 ,1.39 ,4792.55 ,66.39 ,2.75 ,2547.79 ,69.98 ,1.30 ,4995.70 ,64.90 
2018/9/26,2.27 ,3417.24 ,77.51 ,1.38 ,4815.63 ,66.37 ,2.71 ,2582.77 ,70.04 ,1.29 ,5017.06 ,64.88 
2018/9/27,2.27 ,3403.59 ,77.42 ,1.39 ,4755.38 ,66.31 ,2.72 ,2575.45 ,69.95 ,1.31 ,4945.69 ,64.95 
2018/9/28,2.25 ,3438.86 ,77.37 ,1.38 ,4800.73 ,66.33 ,2.68 ,2606.67 ,69.95 ,1.30 ,4987.27 ,64.99 
2018/10/8,2.35 ,3290.90 ,77.23 ,1.42 ,4646.49 ,65.86 ,2.80 ,2486.82 ,69.68 ,1.35 ,4817.43 ,64.99 
2018/10/9,2.35 ,3288.69 ,77.14 ,1.42 ,4634.89 ,65.88 ,2.79 ,2491.66 ,69.55 ,1.35 ,4818.73 ,65.09 
2018/10/10,2.34 ,3281.60 ,76.91 ,1.42 ,4629.89 ,65.85 ,2.78 ,2494.06 ,69.38 ,1.35 ,4812.43 ,65.02 
2018/10/11,2.45 ,3124.11 ,76.69 ,1.53 ,4307.42 ,65.69 ,2.90 ,2390.50 ,69.31 ,1.46 ,4456.61 ,64.93 
2018/10/12,2.41 ,3170.73 ,76.56 ,1.53 ,4278.04 ,65.58 ,2.84 ,2444.13 ,69.46 ,1.46 ,4427.68 ,64.84 
2018/10/15,2.45 ,3126.45 ,76.70 ,1.56 ,4199.15 ,65.49 ,2.88 ,2412.48 ,69.51 ,1.49 ,4358.87 ,64.84 
2018/10/16,2.46 ,3100.97 ,76.33 ,1.60 ,4099.68 ,65.43 ,2.87 ,2415.49 ,69.39 ,1.52 ,4261.17 ,64.86 
2018/10/17,2.44 ,3118.25 ,76.24 ,1.59 ,4133.38 ,65.52 ,2.85 ,2429.21 ,69.31 ,1.51 ,4292.20 ,64.92 
2018/10/18,2.51 ,3044.39 ,76.53 ,1.63 ,4018.46 ,65.45 ,2.94 ,2369.07 ,69.65 ,1.56 ,4149.44 ,64.88 
2018/10/19,2.44 ,3134.95 ,76.63 ,1.59 ,4127.99 ,65.47 ,2.86 ,2446.32 ,69.91 ,1.53 ,4241.23 ,64.88 
2018/10/22,2.35 ,3270.27 ,76.96 ,1.51 ,4333.14 ,65.47 ,2.76 ,2540.15 ,70.16 ,1.46 ,4452.74 ,64.89 
2018/10/23,2.42 ,3183.43 ,76.91 ,1.54 ,4253.56 ,65.49 ,2.84 ,2464.81 ,69.96 ,1.48 ,4379.06 ,64.88 
2018/10/24,2.41 ,3188.20 ,76.76 ,1.54 ,4245.49 ,65.48 ,2.82 ,2477.49 ,69.90 ,1.48 ,4377.55 ,64.87 
2018/10/25,2.40 ,3194.31 ,76.69 ,1.55 ,4234.42 ,65.48 ,2.81 ,2485.10 ,69.92 ,1.49 ,4345.33 ,64.82 
2018/10/26,2.41 ,3173.64 ,76.47 ,1.55 ,4233.96 ,65.45 ,2.82 ,2468.91 ,69.69 ,1.49 ,4359.47 ,64.80 
2018/10/29,2.47 ,3076.89 ,76.09 ,1.57 ,4162.53 ,65.46 ,2.89 ,2389.58 ,69.10 ,1.51 ,4296.70 ,64.81 
2018/10/30,2.45 ,3110.26 ,76.21 ,1.56 ,4204.54 ,65.47 ,2.87 ,2415.65 ,69.27 ,1.50 ,4336.65 ,64.83 
2018/10/31,2.42 ,3153.82 ,76.41 ,1.53 ,4272.55 ,65.46 ,2.84 ,2451.12 ,69.54 ,1.47 ,4400.61 ,64.83 
2018/11/1,2.42 ,3177.03 ,76.79 ,1.52 ,4298.98 ,65.43 ,2.84 ,2460.16 ,69.92 ,1.46 ,4428.74 ,64.83 
2018/11/2,2.35 ,3290.25 ,77.33 ,1.47 ,4437.95 ,65.45 ,2.77 ,2542.77 ,70.48 ,1.42 ,4564.18 ,64.84 
2018/11/5,2.37 ,3262.84 ,77.36 ,1.47 ,4440.83 ,65.49 ,2.80 ,2511.59 ,70.34 ,1.41 ,4598.20 ,64.84 
2018/11/6,2.38 ,3243.15 ,77.23 ,1.48 ,4438.10 ,65.50 ,2.81 ,2499.68 ,70.23 ,1.41 ,4603.11 ,64.89 
2018/11/7,2.40 ,3221.91 ,77.25 ,1.48 ,4415.14 ,65.50 ,2.83 ,2482.33 ,70.27 ,1.41 ,4592.84 ,64.91 
